gene	transcript	hgvs_c	classification	PhastCons100way	PhyloP100way	REVEL	SpliceAI_masked	FAF95_grpmax	CADD_phred	AlphaMissense_pred	ClinVar_sig
ALK	NM_004304.5	c.513C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.995	0.472	0.175			17.66	P	
ALK	NM_004304.5	c.513C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.995	0.472	0.175			17.69	P	
ALK	NM_004304.5	c.493C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.035	0.067	0.018			13.09	B	
ALK	NM_004304.5	c.493C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.035	0.067	0.016			14.27	B	
ALK	NM_004304.5	c.487G>T	Likely_benign FAF >0.1%, REVEL <0.29, SpliceAI<=0.1	0.0	0.713	0.019		0.00243041	15.36	B	Benign/Likely_benign
ALK	NM_004304.5	c.480G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	1.339	0.043			14.49	B	
ALK	NM_004304.5	c.480G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	1.339	0.043			14.6	B	
ALK	NM_004304.5	c.462C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.805	1.067	0.361			18.28	P	
ALK	NM_004304.5	c.462C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.805	1.067				34.0		
ALK	NM_004304.5	c.456G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.854	0.191	0.045			17.98	B	
ALK	NM_004304.5	c.456G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.854	0.191	0.048			18.11	B	Uncertain_significance
ALK	NM_004304.5	c.453G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	-1.783	0.055			8.012	B	
ALK	NM_004304.5	c.453G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	-1.783	0.055			7.745	B	
ALK	NM_004304.5	c.451T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.92	0.609	0.026			17.48	B	
ALK	NM_004304.5	c.451T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.92	0.609	0.037			18.79	B	
ALK	NM_004304.5	c.444G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.434	0.709	0.030			14.66	B	
ALK	NM_004304.5	c.444G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.434	0.709	0.027			14.74	B	
ALK	NM_004304.5	c.441G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	0.559	0.306			20.2	P	
ALK	NM_004304.5	c.441G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	0.559	0.306			20.2	P	Uncertain_significance
ALK	NM_004304.5	c.423G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.992	0.238	0.149			20.8	A	
ALK	NM_004304.5	c.423G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.992	0.238	0.149			20.9	A	
ALK	NM_004304.5	c.402G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.997	0.333	0.118			19.28	A	
ALK	NM_004304.5	c.402G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.997	0.333	0.118			19.26	A	Likely_pathogenic
ALK	NM_004304.5	c.384G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.995	0.526	0.029			18.04	P	
ALK	NM_004304.5	c.384G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.995	0.526	0.029			18.33	P	
ALK	NM_004304.5	c.361C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.667	0.838	0.017		3.21000e-05	21.4	B	Uncertain_significance
ALK	NM_004304.5	c.361C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.667	0.838	0.010			19.66	B	Uncertain_significance
ALK	NM_004304.5	c.357G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.802	0.064		0.000128720	0.774	B	Conflicting_classifications_of_pathogenicity
ALK	NM_004304.5	c.357G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.802	0.030			0.805	B	Uncertain_significance
ALK	NM_004304.5	c.304C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.69	0.225	0.016			13.37	B	
ALK	NM_004304.5	c.304C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.69	0.225	0.024			13.72	B	
ALK	NM_004304.5	c.303G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.654	0.13	0.032			11.07	B	
ALK	NM_004304.5	c.303G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.654	0.13	0.034			11.41	B	
ALK	NM_004304.5	c.301T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.963	1.525	0.144			11.74	B	Uncertain_significance
ALK	NM_004304.5	c.301T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.963	1.525	0.147			16.68	B	
ALK	NM_004304.5	c.300G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.515	0.229	0.153			18.47	B	
ALK	NM_004304.5	c.300G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.515	0.229	0.149			18.3	B	
ALK	NM_004304.5	c.298A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.215	0.605	0.153			17.55	B	
ALK	NM_004304.5	c.298A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.215	0.605	0.033		6.30200e-05	12.82	B	Uncertain_significance
ALK	NM_004304.5	c.292C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.997	2.492	0.181			19.14	B	
ALK	NM_004304.5	c.292C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.997	2.492	0.204			20.3	A	
ALK	NM_004304.5	c.285C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.994	1.817	0.228			19.45	P	Uncertain_significance
ALK	NM_004304.5	c.285C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.994	1.817				35.0		
ALK	NM_004304.5	c.282C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.999	1.025	0.117			10.82	B	Uncertain_significance
ALK	NM_004304.5	c.282C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.999	1.025	0.114			10.97	B	
ALK	NM_004304.5	c.277C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.985	2.024	0.128		3.89000e-06	18.48	B	
ALK	NM_004304.5	c.277C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.985	2.024	0.054			13.05	B	
ALK	NM_004304.5	c.271C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.996	2.632	0.131			18.13	B	
ALK	NM_004304.5	c.271C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.996	2.632	0.134			18.57	B	
ALK	NM_004304.5	c.258G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.895	0.491	0.023			15.06	B	
ALK	NM_004304.5	c.258G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.895	0.491	0.024			15.13	B	Uncertain_significance
ALK	NM_004304.5	c.252G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.073	0.017			5.246	B	Uncertain_significance
ALK	NM_004304.5	c.252G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.073	0.016			5.02	B	Uncertain_significance
ALK	NM_004304.5	c.250A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.005	1.735	0.027			14.35	B	
ALK	NM_004304.5	c.250A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.005	1.735	0.025			11.43	B	
ALK	NM_004304.5	c.243G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.269	0.075			11.59	B	
ALK	NM_004304.5	c.243G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.269	0.080			11.74	B	
ALK	NM_004304.5	c.238C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.272	0.043			11.32	B	
ALK	NM_004304.5	c.238C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.272	0.028			12.28	B	
ALK	NM_004304.5	c.237G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.163	0.060			0.471	B	Uncertain_significance
ALK	NM_004304.5	c.237G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.163	0.060			0.494	B	
ALK	NM_004304.5	c.210C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	0.486	0.044			16.35	B	Uncertain_significance
ALK	NM_004304.5	c.210C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	0.486	0.044			16.32	B	
ALK	NM_004304.5	c.201C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.974	0.056				35.0		Uncertain_significance
ALK	NM_004304.5	c.201C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.974	0.056				34.0		Uncertain_significance
ALK	NM_004304.5	c.192C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.985	0.755	0.233			18.23	P	Uncertain_significance
ALK	NM_004304.5	c.192C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.985	0.755	0.230			18.21	P	
ALK	NM_004304.5	c.174C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.999	1.315	0.220			23.0	P	
ALK	NM_004304.5	c.174C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.999	1.315	0.221			23.0	P	
ALK	NM_004304.5	c.140C>T	Likely_benign FAF >0.1%, REVEL <0.29, SpliceAI<=0.1	1.0	6.251	0.142		0.00228060	31.0	P	Conflicting_classifications_of_pathogenicity
ALK	NM_004304.5	c.126G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.993	0.462	0.189			21.4	B	
ALK	NM_004304.5	c.126G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.993	0.462	0.189			21.5	B	
ALK	NM_004304.5	c.112C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.935	1.43	0.020			19.35	B	
ALK	NM_004304.5	c.112C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.935	1.43	0.008			18.45	B	
ALK	NM_004304.5	c.106C>T	Likely_benign FAF >0.1%, REVEL <0.29, SpliceAI<=0.1	0.001	0.344	0.085		0.00101461	14.03	B	Benign/Likely_benign
ALK	NM_004304.5	c.81G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.621	0.060			14.02	B	
ALK	NM_004304.5	c.81G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.621	0.060			14.17	B	
ALK	NM_004304.5	c.37C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.25	2.12	0.057			21.1	B	
ALK	NM_004304.5	c.37C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.25	2.12	0.078			22.0	B	
ALK	NM_004304.5	c.34C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.01	0.735	0.018			11.09	B	
ALK	NM_004304.5	c.34C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.01	0.735	0.005			13.84	B	
ALK	NM_004304.5	c.28C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.111	1.126	0.053			17.45	B	
ALK	NM_004304.5	c.28C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.111	1.126	0.049			18.91	B	
ALK	NM_004304.5	c.19C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.372	0.023			16.09	B	
ALK	NM_004304.5	c.19C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.372	0.028			15.04	B	
ANKRD26	NM_014915.2	c.4542T>A	Benign FAF >5%	1.0	0.718	0.055;.;.;.;.;0.055;.;.		0.568678	10.88	B;.;.;.;.;.;.;.	Benign
ANKRD26	NM_014915.2	c.3913G>A	Benign FAF >5%	0.0	-1.891	0.070;.;.;.;0.070;.;.		0.568847	0.136	B;.;.;.;.;.;.	Benign
ANKRD26	NM_014915.2	c.3658G>C	Benign FAF >5%	0.0	0.416	0.096;.;.;.;0.096;.;.		0.194728	9.906	B;.;.;.;.;.;.	Benign
ANKRD26	NM_014915.2	c.2978A>C	Benign FAF >5%	1.0	6.445	0.176;.;.;.;0.176;.;.		0.0781689	23.2	B;.;.;.;.;.;.	Benign
ANKRD26	NM_014915.2	c.1868G>A	Benign FAF >5%	0.0	-0.387	0.014;.;.;.;.;0.014;.;.		0.0790293	0.069	B;.;.;.;.;.;.;.	Benign
ANKRD26	NM_014915.2	c.1817G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.002	0.22	.;.;.;.;.			18.78	.;.;.;.;.	
ANKRD26	NM_014915.2	c.1817G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.002	0.22	.;.;.;.;.			16.99	.;.;.;.;.	
ANKRD26	NM_014915.2	c.1817G>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.002	0.22	.;.;.;.;.		4.47000e-06	15.23	.;.;.;.;.	Uncertain_significance
ANKRD26	NM_014915.2	c.1816A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.029	2.493	.;.;.;.;.			20.8	.;.;.;.;.	
ANKRD26	NM_014915.2	c.1816A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.029	2.493	.;.;.;.;.			17.06	.;.;.;.;.	
ANKRD26	NM_014915.2	c.1816A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.029	2.493	.;.;.;.;.			17.03	.;.;.;.;.	
ANKRD26	NM_014915.2	c.1815-1G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(-1)	0.0	0.054	.;.;.			18.12	.;.;.	
ANKRD26	NM_014915.2	c.1815-1G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(-1)	0.0	0.054	.;.;.			16.85	.;.;.	
ANKRD26	NM_014915.2	c.1815-1G>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(-1)	0.0	0.054	.;.;.			17.18	.;.;.	
ANKRD26	NM_014915.2	c.1565-1G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(-1)	0.011	-0.007	.;.;.;.;.;.;.;.			21.3	.;.;.;.;.;.;.;.	
ANKRD26	NM_014915.2	c.1565-1G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(-1)	0.011	-0.007	.;.;.;.;.;.;.;.			19.7	.;.;.;.;.;.;.;.	
ANKRD26	NM_014915.2	c.1565-1G>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(-1)	0.011	-0.007	.;.;.;.;.;.;.;.			18.91	.;.;.;.;.;.;.;.	
ANKRD26	NM_014915.2	c.1273A>G	Benign FAF >5%	0.005	-0.467	0.062;.;.;.;.;0.062;.;.;.		0.0994071	3.233	B;.;.;.;.;.;.;.;.	Benign
ANKRD26	NM_014915.2	c.875-2A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(-2)	0.0	-0.158	.;.;.;.;.;.;.;.;.			19.73	.;.;.;.;.;.;.;.;.	
ANKRD26	NM_014915.2	c.875-2A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(-2)	0.0	-0.158	.;.;.;.;.;.;.;.;.			19.86	.;.;.;.;.;.;.;.;.	
ANKRD26	NM_014915.2	c.875-2A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(-2)	0.0	-0.158	.;.;.;.;.;.;.;.;.			19.27	.;.;.;.;.;.;.;.;.	
ANKRD26	NM_014915.2	c.793G>A	Benign FAF >5%	0.017	0.982	0.042;.;.;.;.;0.042;.;.;.		0.0598765	18.28	B;.;.;.;.;.;.;.;.	Benign
ANKRD26	NM_014915.2	c.641G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.686				2.011		
ANKRD26	NM_014915.2	c.641G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.686			1.06600e-05	0.216		
ANKRD26	NM_014915.2	c.641G>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.686			8.00000e-07	0.116		Likely_benign
ANKRD26	NM_014915.2	c.59A>G	Benign FAF >5%	0.0	-1.094	0.005;.;.;.;.;0.005;.;.		0.991935	0.076	B;.;.;.;.;LB;.;.	Benign
AP2S1	NM_004069.5	c.164T>G	Benign FAF >5%	0.0	-2.968	.;.		0.677610	0.215	LB;.	Benign
AP2S1	NM_004069.5	c.4-2A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(-2)	0.0	-1.997	.;.			1.296	.;.	
AP2S1	NM_004069.5	c.4-2A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(-2)	0.0	-1.997	.;.		7.90000e-07	1.513	.;.	
AP2S1	NM_004069.5	c.4-2A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(-2)	0.0	-1.997	.;.			1.33	.;.	
AP2S1	NM_004069.5	c.270+2T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(+2)	0.019	-0.577				1.742		
AP2S1	NM_004069.5	c.270+2T>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(+2)	0.019	-0.577			3.76500e-05	1.856		
AP2S1	NM_004069.5	c.270+2T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(+2)	0.019	-0.577				1.624		
AP2S1	NM_004069.5	c.270G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.055	0.311				1.688		
AP2S1	NM_004069.5	c.270G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.055	0.311				1.801		
AP2S1	NM_004069.5	c.264G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.098	0.311				2.097		
AP2S1	NM_004069.5	c.264G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.098	0.311				2.227		
AP2S1	NM_004069.5	c.229C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.004	0.362			6.89100e-05	2.044		
AP2S1	NM_004069.5	c.229C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.004	0.362				1.211		
AP2S1	NM_004069.5	c.227C>T	Benign FAF >5%	0.005	0.362			0.194184	2.199		
AP2S1	NM_004069.5	c.223C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.005	-0.59			0.000148760	3.098		
AP2S1	NM_004069.5	c.223C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.005	-0.59				0.969		
AP2S1	NM_004069.5	c.216T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.002	0.344				2.362		
AP2S1	NM_004069.5	c.216T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.002	0.344				2.194		
AP2S1	NM_004069.5	c.207A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.016	0.309				2.534		
AP2S1	NM_004069.5	c.207A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.016	0.309				2.475		
AP2S1	NM_004069.5	c.204A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.026	0.346				2.178		
AP2S1	NM_004069.5	c.204A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.026	0.346				2.249		
AP2S1	NM_004069.5	c.202A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.029	0.164				3.028		
AP2S1	NM_004069.5	c.202A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.029	0.164				3.571		
AP2S1	NM_004069.5	c.198C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.044	0.192				1.173		
AP2S1	NM_004069.5	c.198C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.044	0.192				1.044		
AP2S1	NM_004069.5	c.192T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.065	0.183				1.454		
AP2S1	NM_004069.5	c.192T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.065	0.183				1.406		
AP2S1	NM_004069.5	c.186G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.058	-1.393				1.507		
AP2S1	NM_004069.5	c.186G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.058	-1.393				1.078		
AP2S1	NM_004069.5	c.183T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.072	0.183				3.647		
AP2S1	NM_004069.5	c.183T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.072	0.183				3.485		
AP2S1	NM_004069.5	c.180C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.108	0.192				2.488		
AP2S1	NM_004069.5	c.180C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.108	0.192				2.513		
AP2S1	NM_004069.5	c.171G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.192	0.163				2.062		
AP2S1	NM_004069.5	c.171G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.192	0.163				1.791		
AP2S1	NM_004069.5	c.169T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.2	0.183				2.615		
AP2S1	NM_004069.5	c.169T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.2	0.183				2.473		
AP2S1	NM_004069.5	c.168C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.203	0.192				1.831		
AP2S1	NM_004069.5	c.168C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.203	0.192				1.713		
AP2S1	NM_004069.5	c.165A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.205	0.164				5.143		
AP2S1	NM_004069.5	c.165A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.205	0.164				5.366		
AP2S1	NM_004069.5	c.162G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.2	0.163				2.425		
AP2S1	NM_004069.5	c.162G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.2	0.163				2.771		
AP2S1	NM_004069.5	c.160A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.193	0.164				3.532		
AP2S1	NM_004069.5	c.160A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.193	0.164				4.385		
AP2S1	NM_004069.5	c.159C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.188	0.192				2.27		
AP2S1	NM_004069.5	c.159C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.188	0.192				2.22		
AP2S1	NM_004069.5	c.51+2T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(+2)	0.001	-0.033				5.146		
AP2S1	NM_004069.5	c.51+2T>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(+2)	0.001	-0.033				5.412		
AP2S1	NM_004069.5	c.51+2T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0, PhyloP<0.1, intronic_ROI(+2)	0.001	-0.033				4.999		
AP2S1	NM_004069.5	c.51G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.089				3.771	LB	
AP2S1	NM_004069.5	c.51G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.089				4.004	LB	
AP2S1	NM_004069.5	c.46C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.807				0.832	LB	
AP2S1	NM_004069.5	c.46C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.807				0.852	LB	
AP2S1	NM_004069.5	c.45C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.532				1.18	LB	
AP2S1	NM_004069.5	c.45C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.532				1.178	LB	
AP2S1	NM_004069.5	c.42G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.117				4.398	LB	
AP2S1	NM_004069.5	c.42G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.117				4.394	LB	
AP2S1	NM_004069.5	c.39A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.899				2.088	LB	
AP2S1	NM_004069.5	c.39A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.899				2.116	LB	
AP2S1	NM_004069.5	c.37A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.515				1.657		
AP2S1	NM_004069.5	c.37A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.515				1.773	LB	
AP2S1	NM_004069.5	c.36G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.51				1.108	LB	
AP2S1	NM_004069.5	c.36G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.51				1.211	LB	
AP2S1	NM_004069.5	c.34A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.578				3.815	LB	
AP2S1	NM_004069.5	c.34A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.578			2.66600e-05	4.091	LB	
AP2S1	NM_004069.5	c.33A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.539				0.92	LB	
AP2S1	NM_004069.5	c.33A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.539				0.955	LB	
AP2S1	NM_004069.5	c.30T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.277				0.67	LB	
AP2S1	NM_004069.5	c.30T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.277				0.621		
AP2S1	NM_004069.5	c.24G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.958				4.431	LB	
AP2S1	NM_004069.5	c.24G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.958				4.555	LB	
AP2S1	NM_004069.5	c.16C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.036				0.678	LB	
AP2S1	NM_004069.5	c.16C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.036				0.611	LB	
AP2S1	NM_004069.5	c.12G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.326				5.434	LB	
AP2S1	NM_004069.5	c.12G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.326				5.789	LB	
